id,name,latitude,longitude
18898,Shujaabad,71.29313,29.87967,
18899,Shujalpur,76.7098,23.40673,
18900,Shulan,126.95,44.41667,
18901,Shumen,26.92286,43.27064,
18902,Shumerlya,46.41288,55.5005,
18903,Shumikha,63.29611,55.22611,
18904,Shunyi,116.64783,40.12175,
18905,Shurugwi,30.00589,-19.67016,
18906,Shush,48.2436,32.1942,
18907,Shushary,30.38167,59.80917,
18908,Shushenskoye,91.93556,53.325,
18909,Shushi,46.74989,39.76006,
18910,Shushtar,48.84843,32.04972,
18911,Shuya,41.38833,56.84865,
18912,Shwebo,95.69818,22.56925,
18913,Shyamnagar,88.36667,22.83333,
18914,Shymkent,69.6,42.3,
18915,Si Racha,100.93111,13.17372,
18916,Si Sa Ket,104.32938,15.11481,
18917,Si Satchanalai,99.75978,17.51692,
18918,Sialkot,74.53134,32.49268,
18919,Siauliai,23.31667,55.93333,
18920,Siavonga,28.70876,-16.53818,
18921,Siaya,34.28823,0.06116,
18922,Sibanicu,-77.52561,21.23631,
18923,Sibate,-74.24499,4.48425,
18924,Sibay,58.66583,52.71806,
18925,Sibbo,25.26906,60.37752,
18926,Sibenik,15.90583,43.72722,
18927,Sibi,67.87726,29.54299,
18928,Sibiti,13.34985,-3.68192,
18929,Sibiu,24.15,45.8,
18930,Sibolga,98.78117,1.74016,
18931,Sibsagar,94.63784,26.98427,
18932,Sibu,111.81667,2.3,
18933,Sibulan,123.285,9.3584,
18934,Sibut,19.07389,5.71801,
18935,Sicklerville,-74.96933,39.71734,
18936,Sicuani,-71.22611,-14.26944,
18937,Sidareja,108.7923,-7.4846,
18938,Siddhapur,72.37212,23.91783,
18939,Siddharthanagar,83.45,27.5,
18940,Siddipet,78.84858,18.10483,
18941,Siderno,16.29607,38.26993,
18942,Sidhauli,80.8345,27.28202,
18943,Sidhi,81.87954,24.4038,
18944,Sidi Abdelli,-1.13706,35.06937,
18945,Sidi Aissa,3.77236,35.88548,
18946,Sidi Akkacha,1.30258,36.46472,
18947,Sidi Amrane,6.00803,33.49885,
18948,Sidi Bel Abbes,-0.63085,35.18994,
18949,Sidi Bennour,-8.42769,32.65236,
18950,Sidi Bouzid,9.48494,35.03823,
18951,Sidi ech Chahmi,-0.52168,35.65903,
18952,Sidi Ifni,-10.17299,29.37975,
18953,Sidi Khaled,4.98785,34.387,
18954,Sidi Merouane,6.26111,36.52056,
18955,Sidi Moussa,3.08783,36.60637,
18956,Sidi Okba,5.89833,34.74512,
18957,Sidi Qacem,-5.70775,34.22149,
18958,Sidi Salim,30.78617,31.27133,
18959,Sidi Slimane,-5.92598,34.26479,
18960,Sidi Yahia El Gharb,-6.30404,34.30494,
18961,Sidlaghatta,77.86444,13.38896,
18962,Sidney,-84.1555,40.28422,
18963,Sidoarjo,112.7183,-7.4478,
18964,Sidon,35.37564,33.55993,
18965,Sidrolandia,-54.96139,-20.93194,
18966,Siedlce,22.29006,52.16772,
18967,Siegburg,7.20769,50.80019,
18968,Siegen,8.02431,50.87481,
18969,Siem Reap,103.86056,13.36179,
18970,Siemianowice Slaskie,19.02901,50.32738,
18971,Siemiatycze,22.86231,52.42719,
18972,Siena,11.33064,43.31822,
18973,Sieradz,18.73023,51.59584,
18974,Sierpc,19.66913,52.8568,
18975,Sierra Vista,-110.30369,31.55454,
18976,Sierre,7.53559,46.29192,
18977,Sig,-0.19369,35.52832,
18978,Sighetu Marmatiei,23.88603,47.93195,
18979,Sighisoara,24.79279,46.22141,
18980,Sigli,95.9609,5.3848,
18981,Sigmaringen,9.23033,48.08829,
18982,Siguatepeque,-87.83333,14.6,
18983,Siguiri,-9.16852,11.42282,
18984,Sihanoukville,103.52958,10.60932,
18985,Sihor,71.96179,21.71134,
18986,Sihora,80.10404,23.4871,
18987,Siirt,41.94134,37.9293,
18988,Sijua,86.33028,23.77617,
18989,Sijunjung,100.9774,-0.7005,
18990,Sikandarabad,77.70004,28.45226,
18991,Sikandarpur,84.05298,26.04327,
18992,Sikandra Rao,78.37985,27.68859,
18993,Sikar,75.13996,27.61206,
18994,Sikasso,-5.66654,11.31755,
18995,Sikeston,-89.58786,36.87672,
18996,Sikka,69.84158,22.43218,
18997,Sikonge,32.76667,-5.63333,
18998,Sil-li,125.47361,39.49472,
18999,Silainiai,23.88599,54.92911,
19000,Silang,120.97137,14.21567,
19001,Silao,85.42804,25.08358,
19002,Silao,-101.42703,20.94356,
19003,Silapathar,94.72402,27.59441,
19004,Silchar,92.79787,24.82733,
19005,Siliana,9.37082,36.08497,
19006,Silifke,33.93444,36.37778,
19007,Silistra,27.26667,44.11667,
19008,Silivri,28.24644,41.07393,
19009,Silkeborg,9.54508,56.1697,
19010,Silla,-0.41169,39.36257,
19011,Sillanwali,72.54064,31.82539,
19012,Sillod,75.65284,20.30303,
19013,Siloam Springs,-94.5405,36.18814,
19014,Silopi,42.46345,37.24379,
19015,Silute,21.48306,55.34889,
19016,Silva Jardim,-42.39167,-22.65083,
19017,Silvan,41.00817,38.13708,
19018,Silvassa,72.99673,20.27386,
19019,Silver Firs,-122.1551,47.86602,
19020,Silver Lake,-118.27023,34.08668,
19021,Silver Spring,-77.02609,38.99067,
19022,Silverdale,-122.69487,47.64454,
19023,Sim,57.6982,54.993,
19024,Simanggang,111.45278,1.24722,
19025,Simao Dias,-37.81111,-10.73833,
19026,Simav,28.97767,39.0882,
19027,Simdega,84.50208,22.61523,
19028,Simferopol,34.11079,44.95719,
19029,Simi Valley,-118.78148,34.26945,
19030,Simleu Silvaniei,22.8,47.23333,
19031,Simmerath,6.3,50.6,
19032,Simoes Filho,-38.40389,-12.78444,
19033,Simpang,104.09701,-1.26424,
19034,Simpang Empat,100.63333,4.95,
19035,Simpsonville,-82.25428,34.73706,
19036,Sin-le-Noble,3.13113,50.36159,
19037,Sinah,43.03831,36.80752,
19038,Sinan,126.10863,34.8262,
19039,Sinanju,125.60972,39.59806,
19040,Since,-75.14675,9.24391,
19041,Sincelejo,-75.39778,9.30472,
19042,Sindelfingen,9.01667,48.7,
19043,Sindgi,76.23368,16.91883,
19044,Sindhnur,76.75581,15.76983,
19045,Sinfra,-5.91144,6.62103,
19046,Sing Buri,100.40464,14.88786,
19047,Singa,33.93117,13.1483,
19048,Singanallur,77.03375,10.99816,
19049,Singaparna,108.111,-7.3515,
19050,Singapore,103.85007,1.28967,
19051,Singapur,78.12574,17.46982,
19052,Singaraja,115.08818,-8.112,
19053,Singarayakonda,80.02794,15.23046,
19054,Singen,8.8403,47.75935,
19055,Singida,34.74358,-4.81629,
19056,Singkawang,108.98463,0.90925,
19057,Singkil,97.7884,2.2874,
19058,Singojuruh,114.23333,-8.31667,
19059,Singosari,112.6658,-7.8924,
19060,Singrauli,82.67535,24.19973,
19061,Singur,88.22944,22.80917,
19062,Sinhyeon,128.62667,34.8825,
19063,Sinjai,120.253,-5.1241,
19064,Sinjar,41.87656,36.3209,
19065,Sinjhoro,68.80898,26.03031,
19066,Sinmak,126.23333,38.41667,
19067,Sinnai,9.20283,39.30286,
19068,Sinnar,73.99866,19.84505,
19069,Sinnar,33.56718,13.56907,
19070,Sinop,-55.5025,-11.86417,
19071,Sinop,35.16253,42.02683,
19072,Sinsheim,8.87867,49.2529,
19073,Sint-Genesius-Rode,4.35754,50.74645,
19074,Sint-Gillis-Waas,4.12374,51.21914,
19075,Sint-Katelijne-Waver,4.53469,51.06691,
19076,Sint-Kruis,3.24949,51.21399,
19077,Sint-Niklaas,4.1437,51.16509,
19078,Sint-Oedenrode,5.45972,51.5675,
19079,Sint-Pieters-Leeuw,4.24355,50.77926,
19080,Sint-Truiden,5.18647,50.81679,
19081,Sintra,-9.37826,38.80097,
19082,Sinuiju,124.39806,40.10056,
19083,Sinzig,7.24639,50.54384,
19084,Siofok,18.058,46.90413,
19085,Sioux City,-96.40031,42.49999,
19086,Sioux Falls,-96.70033,43.54997,
19087,Sipalay,122.40417,9.75194,
19088,Siping,124.37785,43.16143,
19089,Siquirres,-83.50659,10.09748,
19090,Sira,76.9043,13.74155,
19091,Siracusa,15.27628,37.08415,
19092,Siraha,86.2087,26.65411,
19093,Sirajganj,89.70802,24.45771,
19094,Sirari,34.47596,-1.25367,
19095,Sirdaryo,68.66167,40.84361,
19096,Sirhind,76.38421,30.64321,
19097,Sirinhaem,-35.11611,-8.59083,
19098,Sirjan,55.6809,29.45137,
19099,Sirkazhi,79.73585,11.23725,
19100,Sirnak,42.45432,37.51393,
19101,Sirohi,72.84794,24.88838,
19102,Sironj,77.69055,24.10313,
19103,Sirsa,75.02898,29.53489,
19104,Sirsaganj,78.68661,27.05715,
19105,Sirsi,78.64303,28.63916,
19106,Sirsi,74.83554,14.62072,
19107,Sirsilla,78.81048,18.38865,
19108,Sirte,16.58866,31.20892,
19109,Siruguppa,76.89217,15.63,
19110,Sirumugai,77.00521,11.32137,
19111,Sirur,74.37475,18.8276,
19112,Sirvan,48.929,39.93778,
19113,Sisak,16.37833,45.46611,
19114,Sisauli,77.4689,29.41386,
19115,Sishui,117.27583,35.64889,
19116,Sisli,28.98717,41.06046,
19117,Sisophon,102.97369,13.58588,
19118,Siswa Bazar,83.75803,27.14652,
19119,Sita Road,67.85,27.03333,
19120,Sitamarhi,85.4906,26.59357,
19121,Sitampiky,46.1,-16.66667,
19122,Sitangkai,119.39647,4.66115,
19123,Sitapur,80.68265,27.56192,
19124,Sitarganj,79.70436,28.9293,
19125,Sitges,1.81193,41.23506,
19126,Sitrah,50.62056,26.15472,
19127,Sittard,5.86944,50.99833,
19128,Sitten,7.35559,46.22739,
19129,Sittingbourne,0.73282,51.34128,
19130,Sittwe,92.89835,20.14624,
19131,Situbondo,114.00976,-7.70623,
19132,Siuna,-84.77725,13.73321,
19133,Siuri,87.52773,23.90806,
19134,Sivaganga,78.48358,9.84701,
19135,Sivagiri,77.78788,11.1194,
19136,Sivagiri,77.42911,9.34461,
19137,Sivakasi,77.79797,9.44999,
19138,Sivas,37.01611,39.74833,
19139,Siverek,39.31667,37.75503,
19140,Siwan,84.35609,26.22096,
19141,Siwana,72.42243,25.65154,
19142,Six-Fours-les-Plages,5.85,43.1,
19143,Siyabuswa,29.04454,-25.11319,
19144,Skalica,17.22635,48.8449,
19145,Skanes,10.8,35.78333,
19146,Skarzysko-Kamienna,20.87162,51.11311,
19147,Skawina,19.82869,49.97524,
19148,Skegness,0.3363,53.14362,
19149,Skelleftea,20.95279,64.75067,
19150,Skelmersdale,-2.77348,53.55024,
19151,Skhirate,-7.03171,33.8527,
19152,Skhodnya,37.29778,55.94806,
19153,Skien,9.60897,59.20962,
19154,Skierniewice,20.15837,51.95485,
19155,Skikda,6.90921,36.87617,
19156,Skive,9.04025,56.56381,
19157,Skokie,-87.73339,42.03336,
19158,Skopin,39.55053,53.82486,
19159,Skopje,21.43141,41.99646,
19160,Skudai,103.65779,1.53741,
19161,Skvyra,29.66569,49.73177,
19162,Slagelse,11.35459,55.40276,
19163,Slantsy,28.09137,59.11817,
19164,Slany,14.08693,50.23046,
19165,Slatina,24.36667,44.43333,
19166,Slavgorod,78.6449,52.9978,
19167,Slavonski Brod,18.01556,45.16028,
19168,Slavuta,26.86506,50.30155,
19169,Slavutych,30.73434,51.51964,
19170,Slavyansk-na-Kubani,38.1256,45.2558,
19171,Slawi,109.1407,-6.9816,
19172,Sleaford,-0.40941,52.99826,
19173,Sleman,110.35556,-7.71556,
19174,Slidell,-89.78117,30.27519,
19175,Sliedrecht,4.77639,51.82083,
19176,Sligo,-8.46943,54.26969,
19177,Sliven,26.32917,42.68583,
19178,Slobodka,37.58333,55.86667,
19179,Slobodskoy,50.17722,58.73222,
19180,Slobozia,29.70446,46.72927,
19181,Slobozia,27.3633,44.5647,
19182,Slonim,25.3163,53.0869,
19183,Slough,-0.59541,51.50949,
19184,Sloviansk,37.61667,48.86667,
19185,Slutsk,27.5597,53.0274,
19186,Slyudyanka,103.70611,51.65944,
19187,Smach Mean Chey,103.03569,11.54665,
19188,Smara,-11.67194,26.73841,
19189,Smederevo,20.93,44.66278,
19190,Smederevska Palanka,20.95885,44.36548,
19191,Smila,31.88714,49.22242,
19192,Smithfield,-71.54951,41.92204,
19193,Smithtown,-73.20067,40.85593,
19194,Smolensk,32.0401,54.7818,
19195,Smolyan,24.69194,41.58528,
19196,Smyrna,-84.51438,33.88399,
19197,Smyrna,-86.5186,35.98284,
19198,Sneek,5.6589,53.03297,
19199,Snellville,-84.01991,33.85733,
19200,Snezhinsk,60.73139,56.085,
19201,Snina,22.15099,48.98857,
19202,Snizhne,38.77225,48.02612,
19203,Soacha,-74.21682,4.57937,
19204,Soanierana Ivongo,49.58333,-16.91667,
19205,Soanindrariny,47.23333,-19.9,
19206,Soavinandriana,46.73333,-19.16667,
19207,Soba,8.05749,10.98133,
19208,Sobinka,40.01111,55.98553,
19209,Sobradinho,-39.1,-12.83333,
19210,Sobral,-40.34972,-3.68611,
19211,Sobue,136.71667,35.25,
19212,Soc Trang,105.97193,9.59995,
19213,Socastee,-78.99837,33.6835,
19214,Sochaczew,20.23838,52.22944,
19215,Sochi,39.72569,43.59917,
19216,Socorro,-46.52889,-22.59139,
19217,Socorro,-73.26022,6.46838,
19218,Socorro,-106.30331,31.65456,
19219,Socorro Mission Number 1 Colonia,-106.29054,31.63622,
19220,Sodhri,74.18207,32.46211,
19221,Soe,124.28395,-9.86071,
19222,Soest,8.10619,51.57558,
19223,Soest,5.29167,52.17333,
19224,Sofia,23.32415,42.69751,
19225,Sofifi,127.5588,0.73729,
19226,Sofo-Birnin-Gwari,6.78036,11.01537,
19227,Sofrino,37.93333,56.15,
19228,Sogamoso,-72.93391,5.71434,
19229,Sohag,31.69478,26.55695,
19230,Sohagpur,78.19522,22.70055,
19231,Sohar,56.70765,24.35022,
19232,Sohna,77.06544,28.24737,
19233,Soignies,4.07129,50.57904,
19234,Soio,12.36894,-6.1349,
19235,Soissons,3.32361,49.38167,
19236,Soisy-sous-Montmorency,2.30156,48.98813,
19237,Soja,133.75091,34.67534,
19238,Sojat,73.66633,25.92493,
19239,Sojitra,72.71984,22.53884,
19240,Soka,139.79957,35.83643,
19241,Sokaraja,109.28806,-7.45806,
19242,Sokcho,128.59181,38.20701,
19243,Sokhumi,40.9893,43.00697,
19244,Soko,112.42704,-7.48315,
19245,Sokode,1.13333,8.98333,
19246,Sokol,37.51667,55.8,
19247,Sokol,40.12056,59.46167,
19248,Sokolov,12.6401,50.1813,
19249,Sokoni,39.55,-6.43333,
19250,Sokoto,5.24322,13.06269,
19251,Solan,77.10869,30.90908,
19252,Solana,121.691,17.6528,
19253,Solanea,-35.54,-6.755,
19254,Solano,121.18124,16.51918,
19255,Solapur,75.91044,17.67152,
19256,Solec Kujawski,18.22572,53.08371,
19257,Soledad,-74.76459,10.91843,
19258,Soledad,-121.32632,36.42469,
19259,Soledad de Graciano Sanchez,-100.93792,22.18912,
19260,Soledad de Graciano Sanchez,-100.94083,22.18306,
19261,Soledade,-52.51028,-28.81833,
19262,Solhan,41.05443,38.96525,
19263,Solihull,-1.78094,52.41426,
19264,Solikamsk,56.7685,59.6316,
19265,Solin,16.49314,43.5432,
19266,Solingen,7.0845,51.17343,
19267,Sollentuna,17.95093,59.42804,
19268,Solna,18.00086,59.36004,
19269,Solnechnogorsk,36.98333,56.18333,
19270,Solntsevo,37.38115,55.63711,
19271,Solok,100.6571,-0.8006,
19272,Solola,-91.18333,14.77222,
19273,Solon,-81.44123,41.38978,
19274,Soltau,9.84338,52.98638,
19275,Soma,27.60945,39.18554,
19276,Somanda,33.95,-3.36667,
19277,Sombor,19.11222,45.77417,
19278,Sombrerete,-103.64244,23.63466,
19279,Somerset,-71.12866,41.76955,
19280,Somerset,-74.48849,40.4976,
19281,Somerset East,25.58804,-32.72173,
19282,Somerton,-114.70968,32.59644,
19283,Somerville,-71.0995,42.3876,
19284,Someshwar,75.06646,13.49112,
19285,Somma Vesuviana,14.43865,40.87329,
19286,Somotillo,-86.90645,13.04328,
19287,Somoto,-86.58208,13.48082,
19288,Sompeta,84.58449,18.94419,
19289,Son La,103.91882,21.3256,
19290,Son Tay,105.50686,21.14053,
19291,Sonamukhi,87.41336,23.30521,
19292,Sonari,95.01629,27.02462,
19293,Sonbong,130.39667,42.34222,
19294,Sondershausen,10.87011,51.36973,
19295,Sondrio,9.87134,46.16852,
19296,Sonepur,83.91667,20.83333,
19297,Song Cau,109.22348,13.4556,
19298,Songadh,73.56357,21.16966,
19299,Songea,35.65,-10.68333,
19300,Songjiang,121.2146,31.03595,
19301,Songjianghe,127.47895,42.1859,
19302,Songkhla,100.5951,7.19882,
19303,Songling,120.71758,31.1933,
19304,Songling,118.26908,40.29303,
19305,Songnim,125.645,38.75417,
19306,Songwa,33.51667,-3.51667,
19307,Songyang,113.02806,34.45528,
19308,Songyuan,124.82769,45.12902,
19309,Sonipat,77.01937,28.99478,
19310,Sonneberg,11.17463,50.3592,
19311,Sonqor,47.59945,34.78187,
19312,Sonson,-75.31069,5.71062,
19313,Sonsonate,-89.72417,13.71889,
19314,Sonthofen,10.28262,47.51821,
19315,Sonzacate,-89.71472,13.73417,
19316,Sopot,18.56003,54.4418,
19317,Sopron,16.59049,47.68501,
19318,Sopur,74.47228,34.28671,
19319,Sora,13.61356,41.71829,
19320,Sorada,84.42997,19.76082,
19321,Soran,72.83744,49.7908,
19322,Soreang,107.51833,-7.03306,
19323,Sorel-Tracy,-73.11585,46.03336,
19324,Sorgues,4.87381,44.01023,
19325,Sorgun,35.18596,39.81012,
19326,Soria,-2.46883,41.76401,
19327,Soro,86.68833,21.27851,
19328,Soroca,28.28489,48.15659,
19329,Sorocaba,-47.45806,-23.50167,
19330,Sorochinsk,53.1583,52.4338,
19331,Soron,78.74621,27.89055,
19332,Sorong,131.26104,-0.87956,
19333,Soroti,33.61113,1.71464,
19334,Sorsogon,123.99333,12.97389,
19335,Sortavala,30.70953,61.71233,
19336,Sosnogorsk,53.88175,63.60229,
19337,Sosnovaya Polyana,30.14667,59.83528,
19338,Sosnovka,30.35,60.01667,
19339,Sosnovoborsk,93.3385,56.1217,
19340,Sosnovyy Bor,29.08574,59.8996,
19341,Sosnowiec,19.10385,50.28682,
19342,Sotouboua,0.98399,8.5634,
19343,Sotteville-les-Rouen,1.09005,49.40972,
19344,Soubre,-6.60833,5.78556,
19345,Sougueur,1.49612,35.18568,
19346,Souk Ahras,7.95111,36.28639,
19347,Souma,2.90528,36.51833,
19348,Soumagne,5.74679,50.61385,
19349,Sour el Ghozlane,3.69123,36.14766,
19350,Souran,36.74848,35.29193,
19351,Soure,-48.52333,-0.71667,
19352,Sousa,-38.22806,-6.75917,
19353,Sousse,10.63699,35.82539,
19354,South Bel Air,-76.33746,39.53316,
19355,South Bend,-86.25001,41.68338,
19356,South Benfleet,0.55962,51.55295,
19357,South Boston,-71.04949,42.33343,
19358,South Bradenton,-82.58176,27.4631,
19359,South Brisbane,153.02049,-27.48034,
19360,South Burlington,-73.17096,44.46699,
19361,South Croydon,-0.09421,51.36217,
19362,South El Monte,-118.04673,34.05195,
19363,South Elgin,-88.2923,41.99419,
19364,South Elmsall,-1.28034,53.59709,
19365,South Euclid,-81.51846,41.52311,
19366,South Gate,-76.6258,39.129,
19367,South Gate,-118.21202,33.95474,
19368,South Grafton,152.92627,-29.7076,
19369,South Hadley,-72.57453,42.25842,
19370,South Hill,-122.27012,47.14121,
19371,South Holland,-87.60699,41.60087,
19372,South Houston,-95.23549,29.66301,
19373,South Jordan,-111.92966,40.56217,
19374,South Jordan Heights,-111.94938,40.56384,
19375,South Kingstown,-71.52494,41.44718,
19376,South Lake Tahoe,-119.98435,38.93324,
19377,South Laurel,-76.85025,39.06983,
19378,South Miami Heights,-80.38061,25.59761,
19379,South Milwaukee,-87.86064,42.91057,
19380,South Ockendon,0.28333,51.50799,
19381,South Ogden,-111.97133,41.19189,
19382,South Old Bridge,-74.35432,40.40816,
19383,South Orange,-74.26126,40.74899,
19384,South Pasadena,-118.15035,34.11612,
19385,South Peabody,-70.94949,42.50982,
19386,South Plainfield,-74.41154,40.57927,
19387,South Portland,-70.24088,43.64147,
19388,South Portland Gardens,-70.31533,43.63897,
19389,South Riding,-77.50388,38.92094,
19390,South River,-74.38598,40.44649,
19391,South Saint Paul,-93.03494,44.89274,
19392,South Salt Lake,-111.88827,40.71884,
19393,South San Francisco,-122.40775,37.65466,
19394,South San Jose Hills,-117.90478,34.01279,
19395,South Shields,-1.4323,54.99859,
19396,South Suffolk,-76.59023,36.71709,
19397,South Tangerang,106.71789,-6.28862,
19398,South Valley,-106.67808,35.01005,
19399,South Vineland,-75.02879,39.44595,
19400,South Whittier,-118.03917,33.95015,
19401,South Windsor,-72.6212,41.82371,
19402,South Yuba City,-121.63913,39.11656,
19403,Southall,-0.3713,51.50896,
19404,Southampton,-1.40428,50.90395,
19405,Southaven,-90.01259,34.98898,
19406,Southbridge,-72.03341,42.0751,
19407,Southbury,-73.21317,41.48148,
19408,Southchase,-81.3834,28.39306,
19409,Southend-on-Sea,0.71433,51.53782,
19410,Southfield,-83.22187,42.47337,
19411,Southgate,-83.19381,42.21393,
19412,Southglenn,-104.95276,39.58721,
19413,Southlake,-97.13418,32.94124,
19414,Southport,153.39796,-27.96724,
19415,Southport,-3.01008,53.64581,
19416,Southsea,-1.08593,50.79205,
19417,Sovetsk,48.95844,57.58475,
19418,Sovetsk,21.87851,55.08392,
19419,Sovetskiy,63.58417,61.36139,
19420,Soweto,27.85849,-26.26781,
19421,Soyapango,-89.13989,13.71024,
19422,Soygaon,75.61765,20.59606,
19423,Soyibug,74.7057,34.07677,
19424,Spalding,-0.15141,52.78709,
19425,Spanaway,-122.43457,47.10399,
19426,Spandau,13.19921,52.5511,
19427,Spanish Fork,-111.65492,40.11496,
19428,Spanish Lake,-90.21594,38.78783,
19429,Spanish Springs,-119.70741,39.64908,
19430,Spanish Town,-76.95742,17.99107,
19431,Sparks,-119.75269,39.53491,
19432,Spartanburg,-81.93205,34.94957,
19433,Sparti,22.43009,37.07446,
19434,Spenge,8.48475,52.14021,
19435,Spennymoor,-1.60229,54.6988,
19436,Speyer,8.43111,49.32083,
19437,Spijkenisse,4.32917,51.845,
19438,Spinea-Orgnano,12.155,45.49107,
19439,Spisska Nova Ves,20.56153,48.94464,
19440,Spitak,44.26731,40.83221,
19441,Spittal an der Drau,13.5,46.8,
19442,Split,16.43915,43.50891,
19443,Spokane,-117.42908,47.65966,
19444,Spokane Valley,-117.23937,47.67323,
19445,Spoleto,12.73899,42.74071,
19446,Spremberg,14.37355,51.56971,
19447,Spring,-95.41716,30.07994,
19448,Spring Hill,-82.52546,28.47688,
19449,Spring Hill,-86.93,35.75118,
19450,Spring Valley,-74.04375,41.11315,
19451,Spring Valley,-116.99892,32.74477,
19452,Spring Valley,-115.245,36.10803,
19453,Springboro,-84.23327,39.55228,
19454,Springdale,-94.12881,36.18674,
19455,Springe,9.55416,52.20845,
19456,Springfield,-89.64371,39.80172,
19457,Springfield,-93.29824,37.21533,
19458,Springfield,-83.80882,39.92423,
19459,Springfield,-75.32019,39.93067,
19460,Springfield,-86.885,36.50921,
19461,Springfield,-77.1872,38.78928,
19462,Springfield,-72.58981,42.10148,
19463,Springfield,-123.02203,44.04624,
19464,Springfield Gardens,-73.76221,40.66312,
19465,Springs,28.4,-26.25,
19466,Springvale,145.15274,-37.94853,
19467,Springville,-111.61075,40.16523,
19468,Spruce Grove,-113.91874,53.53344,
19469,Sragen,111.02222,-7.42639,
19470,Srandakan,110.25056,-7.93861,
19471,Sredneuralsk,60.46662,56.98921,
19472,Srem,17.01508,52.08868,
19473,Sremcica,20.39232,44.67653,
19474,Sremska Mitrovica,19.61222,44.97639,
19475,Sri Dungargarh,74.00868,28.09617,
19476,Sri Jayewardenepura Kotte,79.90708,6.88297,
19477,Sri Madhopur,75.59736,27.46599,
19478,Srinagar,74.80555,34.08565,
19479,Srinagar,78.78341,30.22243,
19480,Srinivaspur,78.21175,13.33914,
19481,Sriperumbudur,79.94197,12.96763,
19482,Sriramnagar,78.25544,17.26652,
19483,Srirampur,88.01954,22.94849,
19484,Srisailain,78.86816,16.07217,
19485,Srivaikuntam,77.91281,8.62931,
19486,Srivardhan,73.01552,18.04592,
19487,Srivilliputhur,77.63369,9.51272,
19488,Sroda Wielkopolska,17.27617,52.22843,
19489,Srodmiescie,21.01644,52.22904,
19490,Srono,114.26661,-8.40003,
19491,St Albans,144.80049,-37.74496,
19492,St Albans,-0.33333,51.75,
19493,St Austell,-4.77442,50.3425,
19494,St Helens,-2.73333,53.45,
19495,St. Albert,-113.63533,53.63344,
19496,St. Catharines,-79.24267,43.17126,
19497,St. John's,-52.70931,47.56494,
19498,St. Louis,-90.19789,38.62727,
19499,St. Marys,-81.54649,30.73051,
19500,St. Pauli,9.964,53.557,
19501,St. Petersburg,-82.67927,27.77086,
19502,St. Thomas,-81.18038,42.77361,
19503,Staaken,13.15057,52.53661,
19504,Stabat,98.45025,3.73335,
19505,Stabroek,4.37127,51.33189,
19506,Stade,9.47629,53.59337,
19507,Stadskanaal,6.9504,52.98947,
19508,Stadt Winterthur (Kreis 1),8.71954,47.49494,
19509,Stadtallendorf,9.01294,50.82261,
19510,Stadthagen,9.20311,52.32333,
19511,Stadtlohn,6.91918,51.99399,
19512,Staffanstorp,13.20638,55.64277,
19513,Stafford,-2.11636,52.80521,
19514,Stafford,-95.55772,29.61607,
19515,Staines,-0.50606,51.43092,
19516,Stains,2.38333,48.95,
19517,Stakhanov,38.64352,48.56818,
19518,Stallings,-80.68618,35.0907,
19519,Stalowa Wola,22.05334,50.58286,
19520,Stalybridge,-2.05908,53.48414,
19521,Stamford,-0.48333,52.65,
19522,Stamford,-73.53873,41.05343,
19523,Standerton,29.24152,-26.93366,
19524,Stanger,31.28954,-29.32816,
19525,Stanley,-57.85,-51.7,
19526,Stanley,-1.69846,54.86796,
19527,Stanton,-117.99312,33.80252,
19528,Stantsiya Novyy Afon,40.83833,43.08056,
19529,Staphorst,6.21111,52.645,
19530,Stara Pazova,20.16083,44.985,
19531,Stara Zagora,25.64194,42.43278,
19532,Starachowice,21.07126,51.0374,
19533,Staraya Derevnya,30.24296,59.98834,
19534,Staraya Kupavna,38.1805,55.80799,
19535,Staraya Russa,31.36081,57.99439,
19536,Stargard Szczecinski,15.0499,53.33672,
19537,Starkville,-88.81961,33.45049,
19538,Starnberg,11.34416,48.00193,
19539,Starodub,32.76333,52.58444,
19540,Starogard Gdanski,18.52638,53.96396,
19541,Starokostyantyniv,27.20342,49.75764,
19542,Starominskaya,39.04972,46.53,
19543,Staroshcherbinovskaya,38.6742,46.6311,
19544,Stary Bohumin,18.33619,49.9169,
19545,Staryy Malgobek,44.59592,43.54437,
19546,Staryy Oskol,37.84167,51.29667,
19547,Staszow,21.16593,50.56307,
19548,State College,-77.86,40.79339,
19549,Staten Island,-74.13986,40.56233,
19550,Statesboro,-81.78317,32.44879,
19551,Statesville,-80.8873,35.78264,
19552,Staunton,-79.0732,38.14991,
19553,Stavanger,5.73332,58.97005,
19554,Staveley,-1.35,53.26667,
19555,Stebnyk,23.56357,49.29416,
19556,Steenbergen,4.31944,51.58417,
19557,Steenwijk,6.12083,52.7875,
19558,Steffisburg,7.63249,46.77807,
19559,Steilshoop,10.05917,53.61028,
19560,Steinfurt,7.33664,52.15045,
19561,Steinhagen,8.4,52,
19562,Steinkjer,11.49537,64.01487,
19563,Stekene,4.03651,51.2099,
19564,Stellenbosch,18.86676,-33.93462,
19565,Stellingen,9.9287,53.5922,
19566,Stendal,11.85867,52.6069,
19567,Stephenville,-98.20226,32.2207,
19568,Stepnogorsk,71.88161,52.35062,
19569,Sterling,-77.4286,39.00622,
19570,Sterling,-89.69622,41.78864,
19571,Sterling Heights,-83.0302,42.58031,
